stop_id,stop_name,stop_url,stop_timezone,stop_lat,stop_lon
HEA,Healdsburg Amtrak Bus Stop,https://www.amtrak.com/stations/hea,America/Los_Angeles,38.606841,-122.869456
HEM,Hermann,https://www.amtrak.com/stations/hem,America/Chicago,38.707283,-91.432558
HER,Helper Amtrak Station,https://www.amtrak.com/stations/her,America/Denver,39.684036,-110.853894
HFD,Hartford Amtrak Station,https://www.amtrak.com/stations/hfd,America/New_York,41.768761,-72.681314
HFY,Harpers Ferry Amtrak,https://www.amtrak.com/stations/hfy,America/New_York,39.324452,-77.731078
HGD,Huntingdon Amtrak Station,https://www.amtrak.com/stations/hgd,America/New_York,40.483665,-78.01178
HGH,Houghton Amtrak Bus Stop,https://www.amtrak.com/stations/hgh,America/New_York,47.118726,-88.54963
HGM,Highmount,https://www.amtrak.com/stations/hgm,America/New_York,42.144883,-74.491169
HHL,Haverhill Amtrak,https://www.amtrak.com/stations/hhl,America/New_York,42.773297,-71.086375
HIN,Hinton Amtrak Station,https://www.amtrak.com/stations/hin,America/New_York,37.675037,-80.892232
HKM,Hancock Amtrak Bus Stop,https://www.amtrak.com/stations/hkm,America/New_York,47.126982,-88.580295
HLD,Holdrege,https://www.amtrak.com/stations/hld,America/Chicago,40.436013,-99.370077
HLK,Holyoke Amtrak,https://www.amtrak.com/stations/hlk,America/New_York,42.204156,-72.602309
HMD,Hammond Amtrak Station,https://www.amtrak.com/stations/hmd,America/Chicago,30.50718,-90.462169
HMI,Hammond-Whiting Amtrak Station,https://www.amtrak.com/stations/hmi,America/Chicago,41.691155,-87.506511
HMW,Homewood,https://www.amtrak.com/stations/hmw,America/Chicago,41.562446,-87.668685
HNF,Hanford,https://www.amtrak.com/stations/hnf,America/Los_Angeles,36.326078,-119.651816
HOL,Hollywood Amtrak Station,https://www.amtrak.com/stations/hol,America/New_York,26.011641,-80.167884
HOM,Holland Amtrak Station,https://www.amtrak.com/stations/hom,America/New_York,42.791096,-86.096553
HOP,Hope Amtrak Station,https://www.amtrak.com/stations/hop,America/Chicago,33.668913,-93.592247
HOS,Houston,https://www.amtrak.com/stations/hos,America/Chicago,29.767245,-95.367526
HPT,High Point,https://www.amtrak.com/stations/hpt,America/New_York,35.957128,-80.006097
HRN,Hornell Amtrak Bus Stop,https://www.amtrak.com/stations/hrn,America/New_York,42.363766,-77.668635
HUD,Hudson Amtrak Station,https://www.amtrak.com/stations/hud,America/New_York,42.253891,-73.797729
HUN,Huntington Amtrak Station,https://www.amtrak.com/stations/hun,America/New_York,38.41582,-82.439735
HUT,Hutchinson Amtrak Station,https://www.amtrak.com/stations/hut,America/Chicago,38.055712,-97.931522
HVL,Havelock,https://www.amtrak.com/stations/hvl,America/New_York,34.891191,-76.926115
HWK,Hartwick Seminary Amtrak Bus Stop,https://www.amtrak.com/stations/hwk,America/New_York,42.649517,-74.963226
IDO,Indio Amtrak Bus Stop,https://www.amtrak.com/stations/ido,America/Los_Angeles,33.714863,-116.233132
IDP,Independence Amtrak Station,https://www.amtrak.com/stations/idp,America/Chicago,39.086917,-94.429711
INA,Indiana Amtrak Bus Stop,https://www.amtrak.com/stations/ina,America/New_York,40.61314,-79.160006
IND,Indianapolis,https://www.amtrak.com/stations/ind,America/New_York,39.761984,-86.160423
IRV,Irvine,https://www.amtrak.com/stations/irv,America/Los_Angeles,33.656771,-117.733695
JAN,Jackson,https://www.amtrak.com/stations/jan,America/Chicago,32.300808,-90.190936
JAX,Jacksonville,https://www.amtrak.com/stations/jax,America/New_York,30.365601,-81.723893
JEF,Jefferson City Amtrak Station,https://www.amtrak.com/stations/jef,America/Chicago,38.57887,-92.169906
JNC,Jacksonville Amtrak Bus Stop,https://www.amtrak.com/stations/jnc,America/New_York,34.748949,-77.41962
JOL,Joliet Gateway Center,https://www.amtrak.com/stations/jol,America/Chicago,41.524647,-88.078731
JSP,Jesup Amtrak Station,https://www.amtrak.com/stations/jsp,America/New_York,31.605589,-81.882173
JST,Johnstown Amtrak Station,https://www.amtrak.com/stations/jst,America/New_York,40.329689,-78.921996
JVL,Janesville Amtrak Station,https://www.amtrak.com/stations/jvl,America/Chicago,42.719995,-88.988186
JXN,Jackson,https://www.amtrak.com/stations/jxn,America/New_York,42.248113,-84.39967
KAL,Kalamazoo,https://www.amtrak.com/stations/kal,America/New_York,42.295255,-85.584018
KAN,Kannapolis,https://www.amtrak.com/stations/kan,America/New_York,35.496172,-80.624928
KCY,Kansas City,https://www.amtrak.com/stations/kcy,America/Chicago,39.084576,-94.585129
KEE,Kewanee Amtrak Station,https://www.amtrak.com/stations/kee,America/Chicago,41.245765,-89.927544
KEL,Kelso-Longview,https://www.amtrak.com/stations/kel,America/Los_Angeles,46.142264,-122.913016
KFS,Klamath Falls,https://www.amtrak.com/stations/kfs,America/Los_Angeles,42.225509,-121.771952
KGC,King City Amtrak Bus Stop,https://www.amtrak.com/stations/kgc,America/Los_Angeles,36.202547,-121.136344
KGE,Kingston Amtrak Bus Stop East,http://www.amtrak.com/stations/kge,America/Los_Angeles,47.796069,-122.496288
KGW,Kingston Amtrak Bus Stop East,http://www.amtrak.com/stations/kgw,America/Los_Angeles,47.802025,-122.500484
KIL,Killeen Amtrak Station,https://www.amtrak.com/stations/kil,America/Chicago,31.121152,-97.728617
KIN,Kingston Amtrak Station,https://www.amtrak.com/stations/kin,America/New_York,41.483959,-71.560597
KIS,Kissimmee Amtrak Station,https://www.amtrak.com/stations/kis,America/New_York,28.293835,-81.404234
KKI,Kankakee,https://www.amtrak.com/stations/kki,America/Chicago,41.119259,-87.86543
KNC,Kinston,https://www.amtrak.com/stations/knc,America/New_York,35.243706,-77.584478
KNG,Kingman,https://www.amtrak.com/stations/kng,America/Denver,35.188279,-114.052816
KTR,Kingstree Amtrak Station,https://www.amtrak.com/stations/ktr,America/New_York,33.663882,-79.829026
KWD,Kirkwood Amtrak Station,https://www.amtrak.com/stations/kwd,America/Chicago,38.581067,-90.406761
LAB,Latrobe Amtrak,https://www.amtrak.com/stations/lab,America/New_York,40.317405,-79.385083
LAF,Lafayette Amtrak Station,https://www.amtrak.com/stations/laf,America/New_York,40.419347,-86.895901
LAG,La Grange Amtrak,https://www.amtrak.com/stations/lag,America/Chicago,41.815634,-87.871545
LAJ,La Junta Amtrak Station,https://www.amtrak.com/stations/laj,America/Denver,37.988249,-103.543576
LAK,Lakeland Amtrak Station,https://www.amtrak.com/stations/lak,America/New_York,28.045603,-81.951874
LAN,L'Anse Amtrak Bus Stop,https://www.amtrak.com/stations/lan,America/New_York,46.757941,-88.454511
LAP,La Plata Amtrak Station,https://www.amtrak.com/stations/lap,America/Chicago,40.02922,-92.493384
LAS,McCarran International Airport Amtrak Bus Stop,https://www.amtrak.com/stations/las,America/Los_Angeles,36.085973,-115.148493
LAU,Laurel Amtrak Station,https://www.amtrak.com/stations/lau,America/Chicago,31.692168,-89.127933
LAX,Los Angeles,https://www.amtrak.com/stations/lax,America/Los_Angeles,34.056177,-118.236778
LCA,La Crescenta Amtrak Bus Stop,https://www.amtrak.com/stations/lca,America/Los_Angeles,34.231944,-118.266511
LCH,Lake Charles,https://www.amtrak.com/stations/lch,America/Chicago,30.238126,-93.217037
LCN,Lincoln Amtrak Station,https://www.amtrak.com/stations/lcn,America/Chicago,40.148199,-89.363051
LDB,Lordsburg Amtrak,https://www.amtrak.com/stations/ldb,America/Denver,32.35007,-108.707025
LEE,Lee's Summit Amtrak,https://www.amtrak.com/stations/lee,America/Chicago,38.912623,-94.377972
LEG,Leggett Amtrak Bus Stop,https://www.amtrak.com/stations/leg,America/Los_Angeles,39.878226,-123.727964
LEV,Leavenworth Amtrak Bus Stop,https://www.amtrak.com/stations/lev,America/Los_Angeles,47.588471,-120.674502
LEW,Lewistown Amtrak Station,https://www.amtrak.com/stations/lew,America/New_York,40.588309,-77.580047
LFT,Lafayette Amtrak Station,https://www.amtrak.com/stations/lft,America/Chicago,30.226548,-92.014519
LIB,Libby Amtrak Station,https://www.amtrak.com/stations/lib,America/Denver,48.394842,-115.54889
LIV,Livermore Amtrak Bus Stop,https://www.amtrak.com/stations/liv,America/Los_Angeles,37.684915,-121.767121
LKL,Lakeland,https://www.amtrak.com/stations/lkl,America/New_York,28.045603,-81.951874
LMC,Lemoore Amtrak Bus Stop,https://www.amtrak.com/stations/lmc,America/Los_Angeles,36.303131,-119.784545
LMR,Lamar Amtrak,https://www.amtrak.com/stations/lmr,America/Denver,38.089623,-102.618574
LMY,Lamy,https://www.amtrak.com/stations/lmy,America/Denver,35.480973,-105.879968
LNC,Lancaster,https://www.amtrak.com/stations/lnc,America/New_York,40.054181,-76.307714
LNK,Lincoln Amtrak Station,https://www.amtrak.com/stations/lnk,America/Chicago,40.815871,-96.71317
LNS,East Lansing Amtrak Station,https://www.amtrak.com/stations/lns,America/New_York,42.718731,-84.495962
LNV,Laughlin Amtrak Bus Stop,https://www.amtrak.com/stations/lnv,America/Los_Angeles,35.161464,-114.576557
LOD,Lodi Amtrak Station,https://www.amtrak.com/stations/lod,America/Los_Angeles,38.133201,-121.271887
LOH,Los Alamos Amtrak Bus Stop,https://www.amtrak.com/stations/loh,America/Denver,35.827795,-106.208804
LOR,Lorton Amtrak Auto Train Station,https://www.amtrak.com/stations/lor,America/New_York,38.708143,-77.220942
LOS,Los Alamos Amtrak Bus Stop,https://www.amtrak.com/stations/los,America/Denver,35.881799,-106.29992
LPE,Lapeer Amtrak Station,https://www.amtrak.com/stations/lpe,America/New_York,43.04952,-83.306154
LPN,La Pine Amtrak Bus Stop,https://www.amtrak.com/stations/lpn,America/Los_Angeles,43.674176,-121.499956
LPS,Lompoc-Surf Amtrak,https://www.amtrak.com/stations/lps,America/Los_Angeles,34.682704,-120.605001
LQT,La Quinta Amtrak Bus Stop,https://www.amtrak.com/stations/lqt,America/Los_Angeles,33.710979,-116.289964
LRC,Lawrence Amtrak Station,https://www.amtrak.com/stations/lrc,America/Chicago,38.971166,-95.230539
LRK,Little Rock Union Station,https://www.amtrak.com/stations/lrk,America/Chicago,34.750298,-92.286785
LSB,Lewisburg Amtrak Bus Stop,https://www.amtrak.com/stations/lsb,America/New_York,40.963073,-76.887341
LSE,La Crosse,https://www.amtrak.com/stations/lse,America/Chicago,43.833155,-91.247298
LSV,Las Vegas Amtrak Station,https://www.amtrak.com/stations/lsv,America/Denver,35.593432,-105.212779
LTM,Lathrop-Manteca Amtrak Station,https://www.amtrak.com/stations/ltm,America/Los_Angeles,37.79836,-121.263658
LTV,Laytonville Amtrak Bus Stop,https://www.amtrak.com/stations/ltv,America/Los_Angeles,39.686633,-123.482019
LVS,Las Vegas,https://www.amtrak.com/stations/lvs,America/Los_Angeles,36.164458,-115.149734
LVT,Las Vegas Amtrak Bus Stop,https://www.amtrak.com/stations/lvt,America/Los_Angeles,36.068464,-115.163629
LVW,Longview,https://www.amtrak.com/stations/lvw,America/Chicago,32.494032,-94.728322
LWA,Leavenworth Amtrak,https://www.amtrak.com/stations/lwa,America/Los_Angeles,47.606493,-120.643965
LWN,Lewiston Amtrak Bus Stop,https://www.amtrak.com/stations/lwn,America/Los_Angeles,46.426931,-117.005923
LYH,Lynchburg,https://www.amtrak.com/stations/lyh,America/New_York,37.406439,-79.156934
MAC,Macomb Amtrak Station,https://www.amtrak.com/stations/mac,America/Chicago,40.461212,-90.67094
MAD,Madras,https://www.amtrak.com/stations/mad,America/Los_Angeles,44.618898,-121.133533
MAL,Malta Amtrak Station,https://www.amtrak.com/stations/mal,America/Denver,48.360477,-107.872242
MAT,Mattoon Amtrak Station,https://www.amtrak.com/stations/mat,America/Chicago,39.48273,-88.376045
MAY,Maysville Amtrak Station,https://www.amtrak.com/stations/may,America/New_York,38.652148,-83.771074
MCA,McCall Amtrak Bus Stop,https://www.amtrak.com/stations/mca,America/Los_Angeles,44.906506,-116.09712
MCB,Mccomb,https://www.amtrak.com/stations/mcb,America/Chicago,31.244467,-90.451334
MCD,Merced,https://www.amtrak.com/stations/mcd,America/Los_Angeles,37.307183,-120.476805
MCG,McGregor Amtrak,https://www.amtrak.com/stations/mcg,America/Chicago,31.443352,-97.404756
MCK,McCook Amtrak Station,https://www.amtrak.com/stations/mck,America/Chicago,40.197634,-100.625792
MCV,Manchester Center Amtrak Bus Stop,https://www.amtrak.com/stations/mcv,America/New_York,43.177711,-73.058331
MDL,Meridale Amtrak Bus Stop,https://www.amtrak.com/stations/mdl,America/New_York,42.367054,-74.952707
MDN,Meriden,https://www.amtrak.com/stations/mdn,America/New_York,41.539385,-72.800678
MDR,Madera Amtrak,https://www.amtrak.com/stations/mdr,America/Los_Angeles,37.022471,-120.07498
MDT,Mendota Amtrak Station,https://www.amtrak.com/stations/mdt,America/Chicago,41.549584,-89.11792
MEE,Monroe - Eastbound Amtrak Bus Stop,https://www.amtrak.com/stations/mee,America/Los_Angeles,47.858216,-121.966252
MEI,Meridian Union Station,https://www.amtrak.com/stations/mei,America/Chicago,32.364166,-88.696568
MEM,Memphis,https://www.amtrak.com/stations/mem,America/Chicago,35.132458,-90.059109
MET,Metropark Amtrak Station,https://www.amtrak.com/stations/met,America/New_York,40.568056,-74.329583
MEW,Monroe - Westbound Amtrak Bus Stop,https://www.amtrak.com/stations/mew,America/Los_Angeles,47.858463,-121.966193
MGV,Margaretville Amtrak Bus Stop,https://www.amtrak.com/stations/mgv,America/New_York,42.149535,-74.64686
MHD,Morehead City,https://www.amtrak.com/stations/mhd,America/New_York,34.721383,-76.71568
MHL,Marshall Amtrak Station,https://www.amtrak.com/stations/mhl,America/Chicago,32.551549,-94.366995
MIA,Miami Amtrak Station,https://www.amtrak.com/stations/mia,America/New_York,25.849554,-80.257759
MID,Middletown,https://www.amtrak.com/stations/mid,America/New_York,40.195658,-76.736482
MIN,Mineola,https://www.amtrak.com/stations/min,America/Chicago,32.662049,-95.4891
MIY,Middlebury,https://www.amtrak.com/stations/miy,America/New_York,44.010209,-73.174466
MJY,Mount Joy Amtrak,https://www.amtrak.com/stations/mjy,America/New_York,40.109165,-76.503443
MKA,General Mitchell Intl. Airport Amtrak Station,https://www.amtrak.com/stations/mka,America/Chicago,42.940583,-87.924359
MKB,Milwaukee Airport Amtrak Bus Stop,http://www.amtrak.com/stations/mkb,America/Chicago,42.947175,-87.903077
MKE,Milwaukee,https://www.amtrak.com/stations/mke,America/Chicago,43.034518,-87.917104
MKS,Marks Amtrak,https://www.amtrak.com/stations/mks,America/Chicago,34.258227,-90.272342
MLK,Moses Lake Amtrak Bus Stop,https://www.amtrak.com/stations/mlk,America/Los_Angeles,47.101976,-119.24536
MMR,Mt. Morris Amtrak Bus Stop,https://www.amtrak.com/stations/mmr,America/New_York,42.724509,-77.873245
MNG,Montgomery Amtrak,https://www.amtrak.com/stations/mng,America/New_York,38.180743,-81.32403
MNR,Monroeville Amtrak Bus Stop,https://www.amtrak.com/stations/mnr,America/New_York,40.438067,-79.761749
MNY,Massena,https://www.amtrak.com/stations/mny,America/New_York,44.923283,-74.945391
MOC,Moscow Amtrak Bus Stop,https://www.amtrak.com/stations/moc,America/Los_Angeles,46.725931,-117.005388
MOD,Modesto,https://www.amtrak.com/stations/mod,America/Los_Angeles,37.668951,-120.912913
MOJ,Mojave Amtrak Bus Stop,https://www.amtrak.com/stations/moj,America/Los_Angeles,35.05249,-118.173181
MOT,Minot Amtrak Station,https://www.amtrak.com/stations/mot,America/Chicago,48.236083,-101.298557
MPK,Moorpark Amtrak,https://www.amtrak.com/stations/mpk,America/Los_Angeles,34.28476,-118.878059
MPL,Mapleton,http://www.amtrak.com/stations/mpl,America/Los_Angeles,44.026824,-123.8575
MPR,Montpelier-Berlin Amtrak Station,https://www.amtrak.com/stations/mpr,America/New_York,44.255749,-72.606394
MQT,Marquette Amtrak Station,https://www.amtrak.com/stations/mqt,America/New_York,46.557825,-87.452499
MRB,Martinsburg Amtrak Station,https://www.amtrak.com/stations/mrb,America/New_York,39.458661,-77.961014
MRC,Maricopa,https://www.amtrak.com/stations/mrc,America/Denver,33.056284,-112.047137
MRV,Marysville Amtrak Station,https://www.amtrak.com/stations/mrv,America/Los_Angeles,39.143721,-121.597259
MRY,Monterey Amtrak Bus Stop,https://www.amtrak.com/stations/mry,America/Los_Angeles,36.597611,-121.894331
MSL,Minneapolis-St. Paul International Airport,https://www.amtrak.com/stations/msl,America/Chicago,44.882625,-93.210772
MSN,Madison,https://www.amtrak.com/stations/msn,America/Chicago,43.071201,-89.397612
MSP,St. Paul-Minneapolis,https://www.amtrak.com/stations/msp,America/Chicago,44.947661,-93.085355
MSS,Manassas Amtrak Station,https://www.amtrak.com/stations/mss,America/New_York,38.750084,-77.472577
MTC,Manitowoc Amtrak Bus Stop,https://www.amtrak.com/stations/mtc,America/Chicago,44.078388,-87.698759
MTP,Mt. Pleasant Amtrak Station,https://www.amtrak.com/stations/mtp,America/Chicago,40.971179,-91.550772
MTR,Montreal Central Station,https://www.amtrak.com/stations/mtr,America/New_York,45.500169,-73.565767
MTZ,Martinez,https://www.amtrak.com/stations/mtz,America/Los_Angeles,38.018921,-122.138784
MVN,Malvern Amtrak,https://www.amtrak.com/stations/mvn,America/Chicago,34.365484,-92.814018
MVW,Mount Vernon Amtrak Station,https://www.amtrak.com/stations/mvw,America/Los_Angeles,48.41847,-122.334738
MWI,Marinette,https://www.amtrak.com/stations/mwi,America/Chicago,45.074637,-87.658441
MWK,Mohawk Amtrak Bus Stop,https://www.amtrak.com/stations/mwk,America/New_York,43.010908,-75.004734
MYA,Monterey Amtrak Bus Stop,https://www.amtrak.com/stations/mya,America/Los_Angeles,36.61768,-121.90164
MYH,Monterey Amtrak Bus Stop,https://www.amtrak.com/stations/myh,America/Los_Angeles,36.591861,-121.877311
MYM,Monterey Amtrak Bus Stop,https://www.amtrak.com/stations/mym,America/Los_Angeles,36.600593,-121.894921
MYS,Mystic Amtrak,https://www.amtrak.com/stations/mys,America/New_York,41.350934,-71.963093
MYT,Monterey Amtrak Bus Stop,https://www.amtrak.com/stations/myt,America/Los_Angeles,36.595379,-121.892522
NAP,Napa Amtrak Bus Stop,https://www.amtrak.com/stations/nap,America/Los_Angeles,38.297617,-122.280022
NBK,New Brunswick Amtrak Station,https://www.amtrak.com/stations/nbk,America/New_York,40.496522,-74.446265
NBN,Newbern-Dyersburg Amtrak Station,https://www.amtrak.com/stations/nbn,America/Chicago,36.112711,-89.262264
NBR,New Bern Amtrak Bus Stop,https://www.amtrak.com/stations/nbr,America/New_York,35.104416,-77.036948
NBU,New Buffalo Amtrak,https://www.amtrak.com/stations/nbu,America/New_York,41.796656,-86.745782
NCG,Nacogdoches Amtrak Bus Stop,https://www.amtrak.com/stations/ncg,America/Chicago,31.700274,-94.675886
NCR,New Carrollton Amtrak Station,https://www.amtrak.com/stations/ncr,America/New_York,38.948098,-76.871494
NDL,Needles Amtrak,https://www.amtrak.com/stations/ndl,America/Los_Angeles,34.840616,-114.606188
NEW,Newton,https://www.amtrak.com/stations/new,America/Chicago,38.046976,-97.344886
NFF,New Buffalo Amtrak Bus Stop,https://www.amtrak.com/stations/nff,America/New_York,40.447646,-76.98243
NFK,Norfolk,https://www.amtrak.com/stations/nfk,America/New_York,36.843509,-76.276195
NFL,Niagara Falls Amtrak Station,https://www.amtrak.com/stations/nfl,America/New_York,43.109908,-79.055276
NHL,Santa Clarita-Newhall Amtrak Station,https://www.amtrak.com/stations/nhl,America/Los_Angeles,34.379451,-118.527338
NHT,Northampton,https://www.amtrak.com/stations/nht,America/New_York,42.318858,-72.626379
NHV,New Haven,https://www.amtrak.com/stations/nhv,America/New_York,41.297714,-72.92667
NIB,New Iberia Amtrak,https://www.amtrak.com/stations/nib,America/Chicago,30.008415,-91.823809
NLC,New London,https://www.amtrak.com/stations/nlc,America/New_York,41.354267,-72.093225
NLS,Niles Amtrak Station,https://www.amtrak.com/stations/nls,America/New_York,41.837412,-86.252372
NOL,New Orleans Union Passenger Terminal,https://www.amtrak.com/stations/nol,America/Chicago,29.946085,-90.078291
NOR,Norman Amtrak Station,https://www.amtrak.com/stations/nor,America/Chicago,35.219963,-97.443013
NPN,Newport News,https://www.amtrak.com/stations/npn,America/New_York,37.022731,-76.45197
NPV,Naperville Amtrak Station,https://www.amtrak.com/stations/npv,America/Chicago,41.779514,-88.145497
NRK,Newark Amtrak,https://www.amtrak.com/stations/nrk,America/New_York,39.669686,-75.753513
NRO,New Rochelle Amtrak Station,https://www.amtrak.com/stations/nro,America/New_York,40.911451,-73.784329
NWK,Newark,https://www.amtrak.com/stations/nwk,America/New_York,40.734706,-74.16475
NYP,NY Moynihan Train Hall at Penn Station,https://www.amtrak.com/stations/nyp,America/New_York,40.750327,-73.994459
OAC,Oakland Coliseum/Airport Amtrak,https://www.amtrak.com/stations/oac,America/Los_Angeles,37.752499,-122.198147
OCA,Ocala Amtrak Bus Stop,https://www.amtrak.com/stations/oca,America/New_York,29.192235,-82.135282
OCO,Oconto Amtrak Bus Stop,https://www.amtrak.com/stations/oco,America/Chicago,44.879381,-87.887149
OKC,Oklahoma City,https://www.amtrak.com/stations/okc,America/Chicago,35.46549,-97.512749
OKE,Okeechobee Amtrak,https://www.amtrak.com/stations/oke,America/New_York,27.251867,-80.830812
OKJ,Oakland,https://www.amtrak.com/stations/okj,America/Los_Angeles,37.793866,-122.271667
OLT,San Diego Old Town Transportation Center,https://www.amtrak.com/stations/olt,America/Los_Angeles,32.755266,-117.200073
OLW,Olympia-Lacey Amtrak Station,https://www.amtrak.com/stations/olw,America/Los_Angeles,46.991273,-122.794059
OMA,Omaha Amtrak Station,https://www.amtrak.com/stations/oma,America/Chicago,41.249828,-95.92865
ONA,Ontario Amtrak,https://www.amtrak.com/stations/ona,America/Los_Angeles,34.061672,-117.649569
ONO,Oneonta Amtrak Station,https://www.amtrak.com/stations/ono,America/New_York,42.452912,-75.061385
ORB,Old Orchard Beach Amtrak,https://www.amtrak.com/stations/orb,America/New_York,43.514326,-70.376225
ORC,Oregon City Amtrak,https://www.amtrak.com/stations/orc,America/Los_Angeles,45.366146,-122.595925
ORL,Orlando,https://www.amtrak.com/stations/orl,America/New_York,28.525926,-81.381516
ORV,Oroville Amtrak Bus Stop,https://www.amtrak.com/stations/orv,America/Los_Angeles,39.520057,-121.572102
OSB,Old Saybrook Amtrak Station,https://www.amtrak.com/stations/osb,America/New_York,41.30039,-72.376818
OSC,Osceola Amtrak Station,https://www.amtrak.com/stations/osc,America/Chicago,41.037116,-93.764894
OSD,Oceanside,https://www.amtrak.com/stations/osd,America/Los_Angeles,33.192515,-117.37943
OSU,Oshkosh Amtrak Bus Stop,https://www.amtrak.com/stations/osu,America/Chicago,44.022747,-88.548899
OTM,Ottumwa Amtrak Station,https://www.amtrak.com/stations/otm,America/Chicago,41.018815,-92.414929
OXN,Oxnard,https://www.amtrak.com/stations/oxn,America/Los_Angeles,34.199241,-119.175978
PAK,Palatka Amtrak,https://www.amtrak.com/stations/pak,America/New_York,29.649734,-81.640471
PAO,Paoli Amtrak Station,https://www.amtrak.com/stations/pao,America/New_York,40.042754,-75.48376
PAR,Parkesburg Amtrak,https://www.amtrak.com/stations/par,America/New_York,39.95918,-75.922123
PAS,Pasadena Amtrak Bus Stop,https://www.amtrak.com/stations/pas,America/Los_Angeles,34.143079,-118.141295
PBF,Poplar Bluff Amtrak Station,https://www.amtrak.com/stations/pbf,America/Chicago,36.753995,-90.393341
PCH,Port Charlotte Amtrak Bus Stop,https://www.amtrak.com/stations/pch,America/New_York,27.016842,-82.050609
PCT,Princeton Amtrak Station,https://www.amtrak.com/stations/pct,America/Chicago,41.385191,-89.466815
PCV,Placerville Amtrak Bus Stop,https://www.amtrak.com/stations/pcv,America/Los_Angeles,38.73302,-120.789419
PDA,Portland Airport Amtrak Bus Stop,https://www.amtrak.com/stations/pda,America/Los_Angeles,45.588232,-122.592529
PDC,Palm Desert Amtrak Bus Stop,https://www.amtrak.com/stations/pdc,America/Los_Angeles,33.725715,-116.398519
PDX,Portland,https://www.amtrak.com/stations/pdx,America/Los_Angeles,45.528724,-122.676806
PGB,Pittsburgh,https://www.amtrak.com/stations/pgb,America/New_York,40.444378,-79.993414
PGH,Pittsburgh Amtrak Station,https://www.amtrak.com/stations/pgh,America/New_York,40.444738,-79.992307
PHA,Phoenix Sky Harbor Airport Amtrak Station,https://www.amtrak.com/stations/pha,America/Denver,33.43639,-112.013047
PHL,Philadelphia,https://www.amtrak.com/stations/phl,America/New_York,39.955615,-75.181041
PHN,North Philadelphia Amtrak Station,https://www.amtrak.com/stations/phn,America/New_York,39.99678,-75.155114
PIA,Peoria Amtrak Station,https://www.amtrak.com/stations/pia,America/Chicago,40.689364,-89.593643
PIC,Picayune Amtrak Station,https://www.amtrak.com/stations/pic,America/Chicago,30.524606,-89.68026
PIT,Pittsfield Amtrak Station,https://www.amtrak.com/stations/pit,America/New_York,42.451558,-73.2538
PIU,Peoria Bradley Univ Amtrak Bus Stop,https://www.amtrak.com/stations/piu,America/Chicago,40.699375,-89.61482
PJC,Princeton Junction Amtrak Station,https://www.amtrak.com/stations/pjc,America/New_York,40.31585,-74.623976
PJT,Pine Junction Amtrak Bus Stop,https://www.amtrak.com/stations/pjt,America/Denver,39.467469,-105.396485
PLB,Plattsburgh Amtrak Station,https://www.amtrak.com/stations/plb,America/New_York,44.696728,-73.446284
PLK,Pulaski Amtrak Bus Stop,https://www.amtrak.com/stations/plk,America/New_York,43.553987,-76.11276
PLO,Plano Amtrak Station,https://www.amtrak.com/stations/plo,America/Chicago,41.662384,-88.538272
PLP,Philipsburg Amtrak Bus Stop,https://www.amtrak.com/stations/plp,America/New_York,40.901,-78.223033
PLS,Pleasanton Amtrak Station,https://www.amtrak.com/stations/pls,America/Los_Angeles,37.658152,-121.882639
PNT,Pontiac Amtrak Station,https://www.amtrak.com/stations/pnt,America/New_York,42.632771,-83.292325
POG,Portage,https://www.amtrak.com/stations/pog,America/Chicago,43.547079,-89.467627
POH,Port Henry Amtrak Station,https://www.amtrak.com/stations/poh,America/New_York,44.042297,-73.458753
PON,Pontiac Amtrak Station,https://www.amtrak.com/stations/pon,America/Chicago,40.878687,-88.637198
POR,Portland,https://www.amtrak.com/stations/por,America/New_York,43.654097,-70.291258
POS,Pomona Amtrak,https://www.amtrak.com/stations/pos,America/Los_Angeles,34.059224,-117.750621
POU,Poughkeepsie Amtrak Station,https://www.amtrak.com/stations/pou,America/New_York,41.707056,-73.93749
PRB,Paso Robles Amtrak Station,https://www.amtrak.com/stations/prb,America/Los_Angeles,35.622683,-120.68786
PRC,Prince Amtrak Station,https://www.amtrak.com/stations/prc,America/New_York,37.856594,-81.060694
PRO,Provo Amtrak,https://www.amtrak.com/stations/pro,America/Denver,40.225957,-111.664001
PSC,Pasco Amtrak Station,https://www.amtrak.com/stations/psc,America/Los_Angeles,46.237012,-119.087729
PSN,Palm Springs Amtrak,https://www.amtrak.com/stations/psn,America/Los_Angeles,33.897491,-116.547913
PSP,Palm Springs Airport Amtrak Bus Stop,https://www.amtrak.com/stations/psp,America/Los_Angeles,33.824009,-116.508939
PSS,Palm Springs Amtrak Bus Stop,https://www.amtrak.com/stations/pss,America/Los_Angeles,33.824643,-116.54544
PTA,Port Angeles Amtrak Bus Stop,http://www.amtrak.com/station/pta,America/Los_Angeles,48.11978,-123.431523
PTB,Petersburg Amtrak Station,https://www.amtrak.com/stations/ptb,America/New_York,37.241627,-77.428794
PTC,Petaluma,https://www.amtrak.com/stations/ptc,America/Los_Angeles,38.2365,-122.635793
PTD,Potsdam Amtrak Bus Stop,https://www.amtrak.com/stations/ptd,America/New_York,44.670602,-74.989317
PTH,Port Huron Amtrak Station,https://www.amtrak.com/stations/pth,America/New_York,42.960419,-82.443805
