service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1472585,0,0,0,0,0,1,1,20161125,20171202
1474334,1,1,1,1,1,1,0,20161125,20171202
1472586,0,0,0,0,0,0,1,20161125,20171202
1472587,1,1,1,1,1,0,0,20161125,20171202
1472583,1,1,1,1,1,1,1,20161125,20171202
1472584,0,0,0,0,0,1,0,20161125,20171202
1473525,1,1,1,1,0,1,1,20161125,20171202
1474095,1,1,1,1,0,0,0,20161125,20171202
1473526,0,0,0,0,1,0,0,20161125,20171202
