trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
23ed596a-6fd4-4f8b-ac03-383d73eae3d9,09:50:00,09:50:00,AK_10002,5,,0,0,392000.7478909,0
23ed596a-6fd4-4f8b-ac03-383d73eae3d9,10:11:00,10:11:00,AK_10001,6,,0,0,581907.5892789,0
23ed596a-6fd4-4f8b-ac03-383d73eae3d9,10:40:00,10:40:00,AK_10000,7,,0,0,793074.6930004,0
3c24cd09-be28-4bd9-9ffd-8167e0b0ce6d,15:05:00,15:05:00,STOP_1473715,1,,0,0,0.5292403,0
3c24cd09-be28-4bd9-9ffd-8167e0b0ce6d,15:37:00,15:37:00,AK_10020,2,,0,0,36458.3367503,0
3c24cd09-be28-4bd9-9ffd-8167e0b0ce6d,15:53:00,15:53:00,AK_10019,3,,0,0,48856.8097052,0
3c24cd09-be28-4bd9-9ffd-8167e0b0ce6d,16:48:00,16:48:00,AK_10018,4,,0,0,144341.2530570,0
3c24cd09-be28-4bd9-9ffd-8167e0b0ce6d,18:08:00,18:08:00,AK_10017,5,,0,0,275982.6745139,0
3c24cd09-be28-4bd9-9ffd-8167e0b0ce6d,18:48:00,18:48:00,AK_10016,6,,0,0,340335.0823350,0
3c24cd09-be28-4bd9-9ffd-8167e0b0ce6d,19:03:00,19:03:00,AK_10015,7,,0,0,362551.1450601,0
3c24cd09-be28-4bd9-9ffd-8167e0b0ce6d,20:04:00,20:04:00,STOP_1473616,8,,0,0,453243.5693757,0
3c24cd09-be28-4bd9-9ffd-8167e0b0ce6d,20:37:00,20:37:00,AK_10007,9,,0,0,480980.7848838,0
3c24cd09-be28-4bd9-9ffd-8167e0b0ce6d,21:00:00,21:15:00,AK_10006,10,,0,0,507157.6020347,0
3c24cd09-be28-4bd9-9ffd-8167e0b0ce6d,21:40:00,21:40:00,AK_10005,11,,0,0,551293.6953182,0
3c24cd09-be28-4bd9-9ffd-8167e0b0ce6d,22:00:00,22:00:00,AK_10004,12,,0,0,590366.1438227,0
3c24cd09-be28-4bd9-9ffd-8167e0b0ce6d,22:17:00,22:17:00,AK_10003,13,,0,0,615558.0657274,0
3c24cd09-be28-4bd9-9ffd-8167e0b0ce6d,22:57:00,22:57:00,AK_10002,14,,0,0,673705.7439755,0
3c24cd09-be28-4bd9-9ffd-8167e0b0ce6d,23:45:00,23:45:00,AK_10000,15,,0,0,726131.5994987,0
3d23463d-e305-40b5-a4ad-aed67cf0509f,08:20:00,08:20:00,AK_10006,1,,0,0,0.0000000,0
3d23463d-e305-40b5-a4ad-aed67cf0509f,08:45:00,08:45:00,AK_10005,2,,0,0,43311.4107660,0
3d23463d-e305-40b5-a4ad-aed67cf0509f,09:07:00,09:07:00,AK_10004,3,,0,0,125177.0133281,0
3d23463d-e305-40b5-a4ad-aed67cf0509f,09:20:00,09:20:00,AK_10003,4,,0,0,230344.0930456,0
3d23463d-e305-40b5-a4ad-aed67cf0509f,09:59:00,09:59:00,AK_10002,5,,0,0,392000.7478909,0
3d23463d-e305-40b5-a4ad-aed67cf0509f,10:21:00,10:21:00,AK_10001,6,,0,0,581907.5892789,0
3d23463d-e305-40b5-a4ad-aed67cf0509f,10:50:00,10:50:00,AK_10000,7,,0,0,793074.6930004,0
52920f9c-a0fe-4b63-a43d-bbfc02b2be7d,16:05:00,16:05:00,AK_10006,1,,0,0,0.5627485,0
52920f9c-a0fe-4b63-a43d-bbfc02b2be7d,16:30:00,16:30:00,AK_10005,2,,0,0,44021.8031235,0
52920f9c-a0fe-4b63-a43d-bbfc02b2be7d,16:52:00,16:52:00,AK_10004,3,,0,0,83627.1373714,0
52920f9c-a0fe-4b63-a43d-bbfc02b2be7d,17:10:00,17:10:00,AK_10003,4,,0,0,108533.0908829,0
52920f9c-a0fe-4b63-a43d-bbfc02b2be7d,17:50:00,17:50:00,AK_10002,5,,0,0,168000.1113357,0
52920f9c-a0fe-4b63-a43d-bbfc02b2be7d,18:45:00,18:45:00,AK_10000,6,,0,0,219615.9022753,0
536742a7-083e-4168-9e39-2c06abb3485a,12:05:00,12:05:00,AK_10006,1,,0,0,0.0000000,0
